#---it--------t-------dt-------urms------umax------orms------omax------oum------divu2m-----epsK-----rumax----rhom--
    9050    919.06 1.02E-01 9.347E-04 3.148E-03 6.850E-03 2.318E-02  6.95E-08 4.089E-13 4.692E-10 3.15E-03  1.0000
    9100    924.15 1.02E-01 9.307E-04 3.127E-03 6.814E-03 2.301E-02  6.91E-08 6.923E-13 4.643E-10 3.13E-03  1.0000
    9150    929.23 1.02E-01 9.266E-04 3.105E-03 6.778E-03 2.282E-02  6.87E-08 3.021E-13 4.594E-10 3.11E-03  1.0000
    9200    934.32 1.02E-01 9.226E-04 3.082E-03 6.742E-03 2.263E-02  6.84E-08 3.232E-13 4.545E-10 3.08E-03  1.0000
    9250    939.40 1.02E-01 9.185E-04 3.059E-03 6.706E-03 2.244E-02  6.80E-08 5.646E-13 4.497E-10 3.06E-03  1.0000
    9300    944.49 1.02E-01 9.146E-04 3.036E-03 6.671E-03 2.224E-02  6.76E-08 4.015E-13 4.450E-10 3.04E-03  1.0000
    9350    949.58 1.02E-01 9.106E-04 3.013E-03 6.636E-03 2.203E-02  6.73E-08 3.177E-13 4.403E-10 3.01E-03  1.0000
    9400    954.66 1.02E-01 9.067E-04 2.989E-03 6.601E-03 2.191E-02  6.69E-08 3.544E-13 4.357E-10 2.99E-03  1.0000
    9450    959.75 1.02E-01 9.028E-04 2.965E-03 6.566E-03 2.182E-02  6.66E-08 5.078E-13 4.311E-10 2.96E-03  1.0000
    9500    964.83 1.02E-01 8.989E-04 2.940E-03 6.532E-03 2.173E-02  6.62E-08 3.502E-13 4.266E-10 2.94E-03  1.0000
    9550    969.92 1.02E-01 8.951E-04 2.915E-03 6.497E-03 2.163E-02  6.59E-08 1.640E-13 4.222E-10 2.92E-03  1.0000
    9600    975.01 1.02E-01 8.912E-04 2.890E-03 6.464E-03 2.153E-02  6.55E-08 4.823E-13 4.178E-10 2.89E-03  1.0000
    9650    980.09 1.02E-01 8.874E-04 2.865E-03 6.430E-03 2.143E-02  6.52E-08 3.975E-13 4.134E-10 2.87E-03  1.0000
    9700    985.18 1.02E-01 8.837E-04 2.840E-03 6.396E-03 2.133E-02  6.48E-08 1.574E-13 4.091E-10 2.84E-03  1.0000
    9750    990.27 1.02E-01 8.799E-04 2.815E-03 6.363E-03 2.122E-02  6.45E-08 3.696E-13 4.049E-10 2.82E-03  1.0000
    9800    995.36 1.02E-01 8.762E-04 2.790E-03 6.330E-03 2.111E-02  6.42E-08 3.740E-13 4.007E-10 2.79E-03  1.0000
    9850   1000.44 1.02E-01 8.725E-04 2.771E-03 6.297E-03 2.100E-02  6.38E-08 2.395E-13 3.965E-10 2.77E-03  1.0000
    9900   1005.53 1.02E-01 8.688E-04 2.756E-03 6.265E-03 2.092E-02  6.35E-08 2.584E-13 3.925E-10 2.76E-03  1.0000
    9950   1010.62 1.02E-01 8.652E-04 2.740E-03 6.232E-03 2.089E-02  6.32E-08 3.155E-13 3.884E-10 2.74E-03  1.0000
   10000   1015.71 1.02E-01 8.615E-04 2.725E-03 6.200E-03 2.085E-02  6.28E-08 3.132E-13 3.844E-10 2.72E-03  1.0000
   10050   1020.79 1.02E-01 8.579E-04 2.710E-03 6.168E-03 2.081E-02  6.25E-08 1.706E-13 3.805E-10 2.71E-03  1.0000
   10100   1025.88 1.02E-01 8.544E-04 2.695E-03 6.137E-03 2.077E-02  6.22E-08 2.656E-13 3.766E-10 2.69E-03  1.0000
   10150   1030.97 1.02E-01 8.508E-04 2.688E-03 6.105E-03 2.072E-02  6.18E-08 3.788E-13 3.727E-10 2.69E-03  1.0000
   10200   1036.06 1.02E-01 8.473E-04 2.686E-03 6.074E-03 2.068E-02  6.15E-08 1.414E-13 3.689E-10 2.69E-03  1.0000
   10250   1041.15 1.02E-01 8.438E-04 2.683E-03 6.043E-03 2.063E-02  6.12E-08 2.011E-13 3.652E-10 2.68E-03  1.0000
   10300   1046.23 1.02E-01 8.403E-04 2.678E-03 6.012E-03 2.059E-02  6.08E-08 3.596E-13 3.614E-10 2.68E-03  1.0000
   10350   1051.32 1.02E-01 8.369E-04 2.673E-03 5.981E-03 2.054E-02  6.05E-08 1.806E-13 3.578E-10 2.67E-03  1.0000
   10400   1056.41 1.02E-01 8.334E-04 2.668E-03 5.951E-03 2.049E-02  6.02E-08 1.696E-13 3.541E-10 2.67E-03  1.0000
   10450   1061.50 1.02E-01 8.300E-04 2.662E-03 5.921E-03 2.044E-02  5.98E-08 2.666E-13 3.506E-10 2.66E-03  1.0000
   10500   1066.59 1.02E-01 8.266E-04 2.654E-03 5.891E-03 2.038E-02  5.95E-08 2.582E-13 3.470E-10 2.65E-03  1.0000
   10550   1071.68 1.02E-01 8.233E-04 2.646E-03 5.861E-03 2.040E-02  5.92E-08 1.809E-13 3.435E-10 2.65E-03  1.0000
   10600   1076.77 1.02E-01 8.199E-04 2.637E-03 5.832E-03 2.046E-02  5.88E-08 1.493E-13 3.401E-10 2.64E-03  1.0000
   10650   1081.86 1.02E-01 8.166E-04 2.627E-03 5.802E-03 2.051E-02  5.85E-08 2.976E-13 3.367E-10 2.63E-03  1.0000
   10700   1086.95 1.02E-01 8.133E-04 2.620E-03 5.773E-03 2.056E-02  5.81E-08 2.106E-13 3.333E-10 2.62E-03  1.0000
   10750   1092.04 1.02E-01 8.100E-04 2.632E-03 5.744E-03 2.059E-02  5.78E-08 8.923E-14 3.299E-10 2.63E-03  1.0000
   10800   1097.12 1.02E-01 8.068E-04 2.644E-03 5.715E-03 2.062E-02  5.75E-08 2.689E-13 3.267E-10 2.64E-03  1.0000
   10850   1102.21 1.02E-01 8.035E-04 2.654E-03 5.687E-03 2.063E-02  5.71E-08 2.210E-13 3.234E-10 2.65E-03  1.0000
   10900   1107.30 1.02E-01 8.003E-04 2.663E-03 5.658E-03 2.064E-02  5.68E-08 1.107E-13 3.202E-10 2.66E-03  1.0000
   10950   1112.39 1.02E-01 7.971E-04 2.671E-03 5.630E-03 2.064E-02  5.64E-08 2.131E-13 3.170E-10 2.67E-03  1.0000
